time,vehicle,x,y,heading,speed
0.0,opship,0.0,0.0,90.0,5.0
5.0,opship,24.904867452293637,-2.178893568691456,95.0,5.0
10.0,opship,49.8073160304975,0.027473311478816154,84.93679223203361,5.0
15.0,opship,74.67032659865652,-2.586088527776783,96.00080715347248,5.0
20.0,opship,99.60706295070732,-0.8086802718298736,85.92304078048193,5.0
25.0,opship,124.51285533958381,-2.9769757964717027,94.97561874554923,5.0
30.0,opship,149.371723435554,-0.32430224189406687,83.90905402573152,5.0
35.0,opship,174.31112991048246,-2.0638437557123672,93.98995954520296,5.0
40.0,opship,199.2135183284795,0.14320202523735048,84.93523020907705,5.0
45.0,opship,224.11821243219538,-2.037672019804946,95.00455627123485,5.0
50.0,opship,249.0205633983132,0.16979629486942693,84.93425803657205,5.0
55.0,opship,273.8833572567936,-2.4458262984551515,96.00555609668459,5.0
60.0,opship,298.8199624387288,-0.6665787045874394,85.91881462291273,5.0
65.0,opship,323.7256817417894,-2.8357135545111585,94.97754961633201,5.0
70.0,opship,348.5842728481245,-0.18044554392575485,83.90307417955162,5.0
75.0,opship,373.523564508075,-1.9216323518019343,93.99373945161854,5.0
80.0,opship,398.4258402838385,0.28668401770277074,84.93230681373402,5.0
85.0,opship,423.3303173121433,-1.896667522164677,95.01025602466994,5.0
90.0,opship,448.2325456287278,0.31218395964558066,84.93107561277212,5.0
95.0,opship,473.0950667849341,-2.3060295070517087,96.01152674199196,5.0
100.0,opship,498.03150583549296,-0.5244550691565859,85.91346831432817,5.0
105.0,opship,522.9371325922045,-2.6946522618953095,94.97999354786575,5.0
110.0,opship,547.7953712459257,-0.036086664689766845,83.89547362269603,5.0
115.0,opship,572.7345158301857,-1.7793787817416113,93.9985762243543,5.0
120.0,opship,597.6366474929823,0.4305620882240486,84.92856911159143,5.0
125.0,opship,622.5408447943817,-1.7559778206220784,95.01759129661676,5.0
130.0,opship,647.4429143702096,0.4546625482816329,84.9269596756031,5.0
135.0,opship,672.3050819177323,-2.1669066075691408,96.01925999605841,5.0
140.0,opship,697.2413037564145,-0.38229448947972555,85.90648868856428,5.0
145.0,opship,722.1468095326,-2.5538796322711463,94.98318655618057,5.0
150.0,opship,747.0045845848916,0.10901718316547404,83.88549050033104,5.0
155.0,opship,771.9435340175032,-1.6370644866440136,94.0049850337816,5.0
160.0,opship,796.8454747632115,0.5750266274898772,84.9236217283865,5.0
165.0,opship,821.7492980072369,-1.6157695360863036,95.02738351197888,5.0
170.0,opship,846.651154064758,0.5972747225086672,84.92142867651555,5.0
175.0,opship,871.5128448341333,-2.0288121168707374,96.02967126370399,5.0
180.0,opship,896.4487705600476,-0.2400672519765068,85.89699284927389,5.0
185.0,opship,921.3541114209555,-2.413542948180641,94.98753583906787,5.0
190.0,opship,946.2112493418042,0.25529469841889796,83.87179704175057,5.0
195.0,opship,971.1499273800226,-1.4946589312765919,94.01388068382413,5.0
200.0,opship,996.0516031739061,0.7204127732784598,84.91676378258852,5.0
205.0,opship,1020.9549006852693,-1.4763514517872063,95.0411142688827,5.0
210.0,opship,1045.856454162144,0.7400949018052543,84.91360087169745,5.0
215.0,opship,1070.717467093049,-1.8924012614155086,96.04444227076033,5.0
220.0,opship,1095.6529653247858,-0.09770687655526822,85.88332240012636,5.0
225.0,opship,1120.5580680423293,-2.2739096769875298,94.99380968652565,5.0
230.0,opship,1145.4142755459181,0.4035795458727507,83.85185475878251,5.0
235.0,opship,1170.3525504562247,-1.3521096344705037,94.02705802624082,5.0
240.0,opship,1195.253833808978,0.8673694453796972,84.9066228589643,5.0
245.0,opship,1220.156338347307,-1.338365742376035,95.06175436596371,5.0
250.0,opship,1245.057429716919,0.8832662258487858,84.90166922298853,5.0
255.0,opship,1269.9174026862074,-1.7590327667428816,96.06703477301238,5.0
260.0,opship,1294.8522298554658,0.04496114655468464,85.86195403244636,5.0
265.0,opship,1319.7569583280228,-2.1355203847133795,95.00365325403446,5.0
270.0,opship,1344.6116794510776,0.5557317207530605,83.8201291367149,5.0
275.0,opship,1369.549293005158,-1.2093264163494823,94.04858352447098,5.0
280.0,opship,1394.449935107589,1.017335409488429,84.8900957458539,5.0
285.0,opship,1419.3511068367363,-1.2033956673218165,95.09625788824549,5.0
290.0,opship,1444.2514050523732,1.0271084847371323,84.88125458445674,5.0
295.0,opship,1469.1095803678886,-1.6320492734825365,96.10589125156547,5.0
300.0,opship,1494.043202718907,0.18852109230811354,85.823863386304,5.0
305.0,opship,1518.9472565798576,-1.999651956348042,95.02134858647345,5.0
310.0,opship,1543.7992265913952,0.7168874867013548,83.76183285665428,5.0
315.0,opship,1568.7355566241013,-1.0662122020303826,94.09003622080056,5.0
320.0,opship,1593.6349611170021,1.1742466569768315,84.85834831571186,5.0
325.0,opship,1618.5334284113146,-1.0766034921994716,95.16556343153256,5.0
330.0,opship,1643.4320472657182,1.1725694987325943,84.83829599464539,5.0
335.0,opship,1668.2863667456586,-1.5223893486448954,96.18841581463711,5.0
340.0,opship,1693.2172018127822,0.33596014913057326,85.7370446575217,5.0
345.0,opship,1718.1196682100772,-1.8702056042953181,95.0627450138946,5.0
350.0,opship,1742.964830753162,0.9079049420464766,83.61986238985624,5.0
355.0,opship,1767.8976165906672,-0.9240858824677012,94.20238049599237,5.0
360.0,opship,1792.793611741138,1.353945168185054,84.7718854048713,5.0
365.0,opship,1817.6837103275786,-0.9876338625671848,95.37438150645308,5.0
370.0,opship,1842.5764091552167,1.3261390468834848,84.68962346362844,5.0
375.0,opship,1867.41656143647,-1.4964191268570073,96.48264921901546,5.0
380.0,opship,1892.3343927558426,0.528841927744147,85.35335166384168,5.0
385.0,opship,1917.2282574148833,-1.7723539216705106,95.28142846713558,5.0
390.0,opship,1942.0296642438914,1.3725179838339512,82.77333881435844,5.0
395.0,opship,1966.9205008090905,-0.9612033115540599,95.35629365543983,5.0
400.0,opship,1991.7515747313018,1.940135667207331,83.33560355247965,5.0
0,ts1,500,300,270,2.0
10,ts1,480,300,270,2.0
20,ts1,460,300,270,2.0
30,ts1,440,300,270,2.0
40,ts1,420,300,270,2.0
50,ts1,400,300,270,2.0
60,ts1,380,300,270,2.0
70,ts1,360,300,270,2.0
80,ts1,340,300,270,2.0
90,ts1,320,300,270,2.0
100,ts1,300,300,270,2.0
110,ts1,280,300,270,2.0
120,ts1,260,300,270,2.0
130,ts1,240,300,270,2.0
